run_id,stage,stub,task_id,n_cells,directional_agreement,spearman_rho,pearson_r,pearson_r_within_outcomes,rmse_pp,r_adj,rmse_adj,cal_alpha,cal_beta,shrinkage_factor,vs_no_effect_floor_directional,vs_no_effect_floor_rmse,vs_all_positive_directional,vs_all_positive_rmse,leak_verdict,note,parser_version
20260816-rehearse-anontitles2,rehearsal,True,voelkel2024,234,0.4145299145299145,-0.015599360873894,-0.0084997961560483,0.0568476625192341,2.942120073893403,-0.0091318077868898,2.840734894288911,-1.0242510865853536,-0.0149755753461485,-0.3789896600157649,-0.0854700854700854,-0.6101988725676457,0.0854700854700855,-0.025641918685459,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-anontitles,practice,False,voelkel2026,90,0.8222222222222222,0.4761625026178994,0.4194286163292332,0.4883086569354282,1.3333627638878431,0.6160009201571283,0.8167425530764888,0.0915257425969462,1.2074850659762442,1.284540740543764,0.3222222222222222,0.5349042206559269,0.0,0.1117257521182539,CLEAN,"model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-anontitles,practice,False,goldwert2026,204,0.7843137254901961,0.3042460651777415,0.3210884325974892,0.2294205162276596,2.831473853812464,0.3821284378576224,2.360819414165286,0.1407191628851294,1.448878013638298,1.5367103360480463,0.284313725490196,0.6742524591836601,0.0,0.2150600689178534,CLEAN,"model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-anontitles,practice,False,vlasceanu2024,165,0.9696969696969696,0.3957921605033365,0.6311972384791943,0.3036143276725269,3.607756243237164,0.8053221237776945,3.076738390054514,1.3537057050843044,2.153090845827536,2.9078101559865663,0.4696969696969697,1.0747300893746554,0.0363636363636363,0.3641922942955817,CLEAN,"model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-anontitles,practice,False,bbprime2025,408,0.6850490196078431,0.6234502390092898,0.5807997983767262,0.5049641487841111,2.6652547893625504,0.6705777873464028,2.141834754255149,-0.1649616209662955,1.5190573044512945,1.4581180962236198,0.1850490196078431,0.6510408128210425,0.1066176470588234,0.5044328764047292,CLEAN,"model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-anontitles,practice,False,voelkel2024,234,0.6752136752136753,0.386670824012964,0.5255588612391218,0.4293995310247658,1.7907296948579987,0.564637364640475,1.6187702278181195,0.3217404614310257,1.1217889102776892,0.961077799473863,0.1752136752136752,0.5411915064677586,0.3461538461538462,1.1257484603499452,CLEAN,"model=claude-opus-5; draws=1; variant=anontitles; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-noitems,practice,False,voelkel2026,90,0.8277777777777777,0.5634464706349663,0.5051013346872694,0.5199834655795095,1.2552809909118228,0.7418256047072332,0.6818669254538164,-0.1418572048527657,1.2857817045394624,1.1804699271254675,0.3277777777777777,0.6129859936319473,0.0055555555555555,0.1898075250942743,CLEAN,"model=claude-opus-5; draws=1; variant=noitems; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-noitems,practice,False,goldwert2026,204,0.7843137254901961,0.3846254444588975,0.4196376385853812,0.3465541961967624,2.7924228511814504,0.4994121837453796,2.313838693875712,-0.2834095025740462,1.9103882052081915,1.7252577432203315,0.284313725490196,0.7133034618146734,0.0,0.2541110715488668,CLEAN,"model=claude-opus-5; draws=1; variant=noitems; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-noitems,practice,False,vlasceanu2024,165,0.9757575757575756,0.1880861937005159,0.5463409088545021,0.2564640990489378,3.8900751244004894,0.6970569486099649,3.4033951406937755,2.136092942977907,1.956819189673556,3.2095778512952746,0.4757575757575757,0.7924112082113286,0.0424242424242423,0.0818734131322549,CLEAN,"model=claude-opus-5; draws=1; variant=noitems; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-noitems,practice,False,bbprime2025,408,0.6813725490196079,0.3694148791111978,0.3760818303701592,0.6254273621446884,3.0269555394621306,0.4342152362580991,2.5780482656838832,0.1597503436898453,1.775053446977044,1.885921909697826,0.1813725490196078,0.2893400627214624,0.1029411764705882,0.1427321263051491,CLEAN,"model=claude-opus-5; draws=1; variant=noitems; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-noitems,practice,False,voelkel2024,234,0.4743589743589743,-0.1771329960495209,-0.2273683066767583,-0.2221573638711143,3.56361691531541,-0.244274525563219,3.4803835606935944,-0.8332744711712974,-0.2602127955544975,-0.4237456171939126,-0.0256410256410256,-1.2316957139896525,0.1452991452991452,-0.6471387601074658,CLEAN,"model=claude-opus-5; draws=1; variant=noitems; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-fable-reason,practice,False,voelkel2026,90,0.8111111111111111,0.427939859654436,0.3641091324842661,0.4068106607864821,1.458929562718788,0.5347550260420536,1.0088050390725192,0.6059451466458579,0.9791822411669716,1.543547974549033,0.3111111111111111,0.4093374218249821,-0.011111111111111,-0.0138410467126908,CLEAN,"model=claude-fable-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-fable-reason,practice,False,goldwert2026,204,0.7794117647058824,0.3025989124697882,0.3266178645143606,0.2084561939006319,2.998187178231737,0.3887090336254024,2.558388257710175,0.6016154747246183,1.7427694467931407,2.2587810480770028,0.2794117647058823,0.5075391347643867,-0.0049019607843137,0.0483467444985801,CLEAN,"model=claude-fable-5; draws=1; variant=reason; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-fable-reason,practice,False,vlasceanu2024,165,0.9727272727272728,0.52245935240091,0.6990105337304314,0.4756373916986725,3.642336154944066,0.891842697099072,3.1172145700659173,1.6406185831518751,2.197764718172848,3.047147226457996,0.4727272727272728,1.0401501776677522,0.0393939393939394,0.3296123825886785,CLEAN,"model=claude-fable-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-fable-reason,practice,False,bbprime2025,408,0.6985294117647058,0.5481762946820741,0.5362346911037129,0.442893425403781,2.795822772404466,0.6191239626179577,2.302281042142899,0.0410675398599545,1.6890888557214063,1.7063183364478254,0.1985294117647058,0.520472829779127,0.1200980392156861,0.3738648933628137,CLEAN,"model=claude-fable-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-fable-reason,practice,False,voelkel2024,234,0.6623931623931624,0.3964133335730843,0.6088236280181175,0.4444367848226564,1.7131634165988672,0.6540933741360604,1.5325250739863312,0.326891149852661,0.9349593802618704,0.8151419750276824,0.1623931623931623,0.6187577847268901,0.3333333333333333,1.2033147386090768,CLEAN,"model=claude-fable-5; draws=1; variant=reason; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260817-rehearse-t67,rehearsal,True,tappin2023,96,0.4479166666666667,0.0064774087682059,0.0070852216632788,0.0070479143091113,6.770025927268476,0.0086720647260472,5.57415099860169,-0.7773603713650153,0.0624019163701598,-0.3841301004280909,-0.0520833333333333,-0.0991978717227111,-0.0104166666666666,0.0856733098138278,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=2; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260817-rehearse-t67,rehearsal,True,hackenburg2025,292,0.5907534246575342,0.049750990795572,0.0429539956794374,0.0348147599156639,14.371585900298433,0.0563311683662253,11.375264828988314,4.978064784387616,0.7017192661760304,3.490601409198681,0.0907534246575342,0.2077806516007214,-0.0599315068493151,-0.1304116657095573,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=2; variant=base; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260817-practice-t67,practice,False,tappin2023,96,0.8541666666666666,0.697410538773576,0.7605996105538131,0.7606672236540153,4.388413963938137,0.9309474518651236,2.120397467035854,-0.3946266146133805,0.8645004801388785,0.8692510329090816,0.3541666666666666,2.2824140916076274,0.3958333333333333,2.4672852731441663,CLEAN,"model=claude-opus-5; draws=3; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED; CAVEAT 7-point Likert outcome (not a slider); excluded from the calibration slope by inputs/adapters/tappin2023.json exclude_from_slope",959d53386514
20260817-practice-t67,practice,False,hackenburg2025,292,0.7893835616438356,0.7040262363374042,0.676622547296814,0.6802751127477672,11.557506551276465,0.8873432617680116,7.511998823399816,-0.9325474152956268,2.308033497837952,2.198451958553889,0.2893835616438356,3.0218600006226914,0.1386986301369862,2.6836676833124127,CLEAN,"model=claude-opus-5; draws=3; variant=base; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED; CAVEAT LLM-AUTHORED STIMULI (72 of 73 arms written by 24 language models, 1 human expert) - not evidence about human-written message realism; excluded from the calibration slope",959d53386514
20260817-promptexp-reason-t67,practice,False,tappin2023,96,0.8541666666666666,0.6728044592790071,0.7365161428049949,0.7365310886639695,4.545628730243242,0.9014701255271396,2.4291251208074103,-0.6138532101354974,1.0918346496135398,1.0956695544060395,0.3541666666666666,2.125199325302523,0.3958333333333333,2.310070506839062,CLEAN,"model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed; CAVEAT 7-point Likert outcome (not a slider); excluded from the calibration slope by inputs/adapters/tappin2023.json exclude_from_slope",959d53386514
20260817-promptexp-reason-t67,practice,False,hackenburg2025,292,0.7928082191780822,0.6692548738753784,0.6569300774228549,0.6602131572413227,12.019755220134495,0.8615179615026898,8.205405790813295,-0.5917664254954307,2.628400596881637,2.547617240749746,0.2928082191780822,2.559611331764657,0.1421232876712328,2.221419014454378,CLEAN,"model=claude-opus-5; draws=1; variant=reason; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed; CAVEAT LLM-AUTHORED STIMULI (72 of 73 arms written by 24 language models, 1 human expert) - not evidence about human-written message realism; excluded from the calibration slope",959d53386514
20260817-practice-fable-t67,practice,False,tappin2023,96,0.8541666666666666,0.6921040188212951,0.7507162066313624,0.750716888933353,4.568214883717739,0.9188505094401072,2.471132437394869,-0.6835011210531527,1.2831632694535124,1.2855299630859682,0.3541666666666666,2.102613171828025,0.3958333333333333,2.2874843533645643,CLEAN,"model=claude-fable-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED; CAVEAT 7-point Likert outcome (not a slider); excluded from the calibration slope by inputs/adapters/tappin2023.json exclude_from_slope",959d53386514
20260817-practice-fable-t67,practice,False,hackenburg2025,292,0.8047945205479452,0.6888635523152691,0.6739391679416747,0.6757648704913162,12.175624384070373,0.8838241969673145,8.43208146200752,-0.1424316244808139,2.907283959670023,2.88722245344812,0.3047945205479452,2.4037421678287814,0.1541095890410958,2.0655498505185026,CLEAN,"model=claude-fable-5; draws=1; variant=base; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED; CAVEAT LLM-AUTHORED STIMULI (72 of 73 arms written by 24 language models, 1 human expert) - not evidence about human-written message realism; excluded from the calibration slope",959d53386514
20260817-promptexp-fable-reason-t67,practice,False,tappin2023,96,0.8541666666666666,0.6912325443191732,0.7581854518490259,0.7581861409395747,4.765123495353428,0.927992605631396,2.818565277813182,-0.7668528669537608,1.5859512591908087,1.5851557686649238,0.3541666666666666,1.905704560192337,0.3958333333333333,2.090575741728876,CLEAN,"model=claude-fable-5; draws=1; variant=reason; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed; CAVEAT 7-point Likert outcome (not a slider); excluded from the calibration slope by inputs/adapters/tappin2023.json exclude_from_slope",959d53386514
20260817-promptexp-fable-reason-t67,practice,False,hackenburg2025,292,0.8194444444444444,0.6598824792405847,0.6568340715634606,0.6580380728181473,11.940865030643252,0.8610442102719029,8.06162994101144,-0.0361846431702863,2.4181542456036973,2.4137993390821326,0.3194444444444444,2.638501521255902,0.168759512937595,2.3003092039456234,CLEAN,"model=claude-fable-5; draws=1; variant=reason; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed; CAVEAT LLM-AUTHORED STIMULI (72 of 73 arms written by 24 language models, 1 human expert) - not evidence about human-written message realism; excluded from the calibration slope",959d53386514
20260818-recheck-t67,practice,False,hackenburg2025,292,0.7893835616438356,0.7040262363374042,0.676622547296814,0.6802751127477672,11.557506551276465,0.8873432617680116,7.511998823399816,-0.9325474152956268,2.308033497837952,2.198451958553889,0.2893835616438356,3.0218600006226914,0.1386986301369862,2.6836676833124127,CLEAN,"model=claude-opus-5; draws=3; variant=base; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260818-rehearse-sonnet,rehearsal,True,voelkel2026,90,0.6222222222222222,0.1283272350441929,0.1645459480963294,0.1463650391847352,1.835308430951976,0.2416631853175761,1.5025209398230284,1.102242097130885,0.2014619036960568,0.5379846938009716,0.1222222222222222,0.0329585535917942,-0.1999999999999999,-0.3902199149458787,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-rehearse-sonnet,rehearsal,True,goldwert2026,204,0.6102941176470589,-0.0337136940510686,-0.043292554603377,-0.0048792063439982,3.407156411491255,-0.0515226167682991,3.0273650149663296,2.0776036012884584,-0.1120860943546646,0.7051197471419588,0.1102941176470588,0.0985699015048688,-0.1740196078431372,-0.3606224887609377,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-rehearse-sonnet,rehearsal,True,vlasceanu2024,165,0.5636363636363636,0.0040566759178509,-0.0304183152789815,-0.0370266429706738,4.5617164735334255,-0.0388096473952116,4.154476043392806,3.6065952893761217,-0.0729612326730784,0.8133091303676366,0.0636363636363636,0.1207698590783934,-0.3696969696969697,-0.5897679360006802,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-rehearse-sonnet,rehearsal,True,bbprime2025,408,0.5392156862745098,0.0643952341114189,0.0702654288072968,0.0596294532362795,3.316019663073757,0.0811268115247876,2.9120198193362272,0.8435731475934088,0.1881098723248334,0.5004833351584407,0.0392156862745097,0.0002759391098359,-0.0392156862745098,-0.1463319973064774,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-rehearse-sonnet,rehearsal,True,voelkel2024,234,0.4508547008547008,0.0925706737010122,0.0399612173511552,-0.0295378698925828,2.9621427101186564,0.0429325773325994,2.861467044285712,-1.0882166725878644,0.0711812933177551,-0.352367663859526,-0.0491452991452991,-0.6302215087928991,0.1217948717948718,-0.0456645549107124,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-sonnet-5; draws=1; variant=base; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-rehearse-sonnet,rehearsal,True,tappin2023,96,0.5520833333333334,0.0335610074106683,0.0534780441292763,0.0534721543408356,6.809311128384075,0.065455264796455,5.621799208657317,-0.945200441763137,0.3072818403562898,-0.0386107782909819,0.0520833333333333,-0.1384830728383104,0.09375,0.0463881086982285,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-rehearse-sonnet,rehearsal,True,hackenburg2025,292,0.5667808219178082,0.0487138810999369,0.0451610396310223,0.0497991162407258,14.358965823276634,0.0592255525198258,11.359316359446474,5.036003723323393,0.5457033235398997,2.444070583641388,0.0667808219178082,0.2204007286225202,-0.0839041095890411,-0.1177915886877585,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-sonnet-5; draws=1; variant=base; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-practice-sonnet,practice,False,voelkel2026,90,0.8222222222222222,0.3066033444619281,0.2767838104804742,0.3951169290390771,1.4443527759021428,0.4065032172405088,0.9876067431622256,0.567008160719571,0.4815662221535793,0.7913281835443364,0.3222222222222222,0.4239142086416272,0.0,0.0007357401039542,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-practice-sonnet,practice,False,goldwert2026,204,0.7769607843137255,0.1722462400608995,0.1762743848229465,0.1515689034101487,2.9421192734092885,0.2097847460956232,2.492446577249454,1.0532330684551567,0.781759685908154,1.4558853437310684,0.2769607843137255,0.5636070395868353,-0.0073529411764705,0.1044146493210287,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-practice-sonnet,practice,False,vlasceanu2024,165,0.9303030303030304,0.216608001974447,0.310618569159032,0.0622055348140525,3.5571486014559204,0.3963071929824132,3.0172371771304825,2.049090484662499,1.030784493568569,2.0346219906438137,0.4303030303030303,1.1253377311558983,-0.003030303030303,0.4147999360768248,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260818-practice-sonnet,practice,False,bbprime2025,408,0.6973039215686274,0.3514950663665546,0.4414974719838027,0.5927729121053955,3.001252038220981,0.509742597551481,2.5478200131172524,0.0888513732114517,2.214050377824156,2.277605281235691,0.1973039215686274,0.3150435639626114,0.1188725490196077,0.1684356275462981,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-practice-sonnet,practice,False,voelkel2024,234,0.6688888888888889,0.3244479305216226,0.3921114552838949,0.3297704032434984,1.972325871559342,0.4213464388926723,1.8132474794271032,0.0697955335586644,1.368916297631194,1.3136911301720298,0.1688888888888888,0.3595953297664154,0.3398290598290598,0.944152283648602,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260818-practice-sonnet,practice,False,tappin2023,96,0.8541666666666666,0.6829433792625711,0.7423145852983586,0.7423141051274575,5.21326099107123,0.9085672173335012,3.5236342688125024,-0.7843677601628903,0.6534762014534502,0.6527556725537961,0.3541666666666666,1.4575670644745342,0.3958333333333333,1.6424382460110731,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-practice-sonnet,practice,False,hackenburg2025,292,0.773972602739726,0.6489529312490127,0.5961400543873563,0.5969744117970405,12.298919839919153,0.7817960877064721,8.609157790906078,2.9521899841465733,1.9633596332629704,2.160632108270192,0.273972602739726,2.2804467119800016,0.1232876712328766,1.9422543946697228,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260818-dryrun-11,dryrun-stub,True,voelkel2026,90,0.6,-0.1036973622330937,-0.0907995613604575,-0.2135680526442044,1.8602400762696256,-0.1333543091013151,1.532874841349709,1.2821327219978904,-0.1498995929699934,0.5143358517079639,0.0999999999999999,0.0080269082741442,-0.2222222222222222,-0.4151515602635287,CLEAN,"whole, 1 part(s), 8656 tok; in_slope=True; positive_control=LEAK",unverified
20260818-dryrun-11,dryrun-stub,True,goldwert2026,204,0.6421568627450981,0.0385138129557429,0.0534112555731995,0.0377540128253936,3.291503440235996,0.0635649172755673,2.896587478147607,1.9055247150854688,0.1687045773430954,1.1209447283945602,0.1421568627450981,0.214222872760128,-0.1421568627450979,-0.2449695175056785,CLEAN,"whole, 1 part(s), 20437 tok; in_slope=False; positive_control=LEAK",unverified
20260818-dryrun-11,dryrun-stub,True,vlasceanu2024,165,0.6515151515151515,0.0840615407874394,0.093537951581454,0.0584388822204355,4.2895696905188165,0.1193417480768568,3.853676444648176,3.394895294457323,0.3057078923242488,1.966266224228713,0.1515151515151515,0.3929166420930023,-0.2818181818181818,-0.3176211529860713,CLEAN,"whole, 1 part(s), 6883 tok; in_slope=True; positive_control=LEAK",unverified
20260818-dryrun-11,dryrun-stub,True,bbprime2025,408,0.5612745098039216,0.071609971417681,0.0084573144589905,0.05313810893957,3.316805875472661,0.0097646163663507,2.9129150756390354,0.9590958878797116,0.0294859625414793,0.4985077086642435,0.0612745098039215,-0.0005102732890684,-0.017156862745098,-0.1471182097053818,CLEAN,"whole, 1 part(s), 19517 tok; in_slope=True; positive_control=LEAK",unverified
20260818-dryrun-11,dryrun-stub,True,voelkel2024,234,0.376068376068376,-0.1078420629658872,-0.1307592264836486,-0.0725402295376206,2.8312708226020376,-0.1404819716483898,2.7257657055113382,-0.8723106262241812,-0.3127031103001242,-0.7500703199079666,-0.1239316239316239,-0.4993496212762802,0.047008547008547,0.0852073326059064,CLEAN,"split, 2 part(s), 36131 tok; in_slope=True; positive_control=LEAK",unverified
20260819-rehearse-gligoric,rehearsal,True,gligoric2025,40,0.55,-0.1285419425897178,-0.0908464232974207,0.0270236833183576,1.1475889970098354,-2872.816148996338,0.0,0.3532389326099241,-0.0799875190052805,0.1133472702351642,0.05,-0.365331802077794,-0.125,-0.1549782990167262,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=3; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260819-practice-gligoric,practice,False,gligoric2025,40,0.675,0.2984086214592911,0.186746466690893,0.362489411637227,0.9249056189967516,1.0,0.0,-0.4577202362501353,0.8449812568508761,0.358044835308179,0.175,-0.1426484240647103,0.0,0.0677050789963574,CLEAN,"model=claude-opus-5; draws=3; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260819-practice-gligoric-sonnet-5,practice,False,gligoric2025,40,0.675,0.4550083093589339,0.4064518385660806,0.3639133567091319,1.5420087095163564,1.0,0.9208490458735904,-0.657996989616253,0.573897873112285,0.2172128206899907,0.175,-0.759751514584315,0.0,-0.5493980115232472,CLEAN,"model=claude-sonnet-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260819-practice-gligoric-fable-5,practice,False,gligoric2025,40,,,,,,,,,,,,,,,CLEAN,"QUARANTINED (recognised: probe named Gligoric/van Kleef/Rutjens and self-reported RESULTS_KNOWN=YES at confidence 55; pre-registered in runs/_trusttask/PREREG.md) - NOT A SCORE; model=claude-fable-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260819-dryrun-12,dryrun-stub,True,voelkel2026,90,0.6,-0.1036973622330937,-0.0907995613604575,-0.2135680526442044,1.8602400762696256,-0.1333543091013151,1.532874841349709,1.2821327219978904,-0.1498995929699934,0.5143358517079639,0.0999999999999999,0.0080269082741442,-0.2222222222222222,-0.4151515602635287,CLEAN,"whole, 1 part(s), 8656 tok; in_slope=True; positive_control=LEAK",959d53386514
20260819-dryrun-12,dryrun-stub,True,goldwert2026,204,0.6421568627450981,0.0385138129557429,0.0534112555731995,0.0377540128253936,3.291503440235996,0.0635649172755673,2.896587478147607,1.9055247150854688,0.1687045773430954,1.1209447283945602,0.1421568627450981,0.214222872760128,-0.1421568627450979,-0.2449695175056785,CLEAN,"whole, 1 part(s), 20437 tok; in_slope=False; positive_control=LEAK",959d53386514
20260819-dryrun-12,dryrun-stub,True,vlasceanu2024,165,0.6515151515151515,0.0840615407874394,0.093537951581454,0.0584388822204355,4.2895696905188165,0.1193417480768568,3.853676444648176,3.394895294457323,0.3057078923242488,1.966266224228713,0.1515151515151515,0.3929166420930023,-0.2818181818181818,-0.3176211529860713,CLEAN,"whole, 1 part(s), 6883 tok; in_slope=True; positive_control=LEAK",959d53386514
20260819-dryrun-12,dryrun-stub,True,bbprime2025,408,0.5612745098039216,0.071609971417681,0.0084573144589905,0.05313810893957,3.316805875472661,0.0097646163663507,2.9129150756390354,0.9590958878797116,0.0294859625414793,0.4985077086642435,0.0612745098039215,-0.0005102732890684,-0.017156862745098,-0.1471182097053818,CLEAN,"whole, 1 part(s), 19517 tok; in_slope=True; positive_control=LEAK",959d53386514
20260819-dryrun-12,dryrun-stub,True,voelkel2024,234,0.376068376068376,-0.1078420629658872,-0.1307592264836486,-0.0725402295376206,2.8312708226020376,-0.1404819716483898,2.7257657055113382,-0.8723106262241812,-0.3127031103001242,-0.7500703199079666,-0.1239316239316239,-0.4993496212762802,0.047008547008547,0.0852073326059064,CLEAN,"split, 2 part(s), 36131 tok; in_slope=True; positive_control=LEAK",959d53386514
20260819-dryrun-12b,dryrun-stub,True,voelkel2026,90,0.6,-0.1036973622330937,-0.0907995613604575,-0.2135680526442044,1.8602400762696256,-0.1333543091013151,1.532874841349709,1.2821327219978904,-0.1498995929699934,0.5143358517079639,0.0999999999999999,0.0080269082741442,-0.2222222222222222,-0.4151515602635287,CLEAN,"whole, 1 part(s), 8656 tok; in_slope=True; positive_control=LEAK",959d53386514
20260819-dryrun-12b,dryrun-stub,True,goldwert2026,204,0.6421568627450981,0.0385138129557429,0.0534112555731995,0.0377540128253936,3.291503440235996,0.0635649172755673,2.896587478147607,1.9055247150854688,0.1687045773430954,1.1209447283945602,0.1421568627450981,0.214222872760128,-0.1421568627450979,-0.2449695175056785,CLEAN,"whole, 1 part(s), 20437 tok; in_slope=False; positive_control=LEAK",959d53386514
20260819-dryrun-12b,dryrun-stub,True,vlasceanu2024,165,0.6515151515151515,0.0840615407874394,0.093537951581454,0.0584388822204355,4.2895696905188165,0.1193417480768568,3.853676444648176,3.394895294457323,0.3057078923242488,1.966266224228713,0.1515151515151515,0.3929166420930023,-0.2818181818181818,-0.3176211529860713,CLEAN,"whole, 1 part(s), 6883 tok; in_slope=True; positive_control=LEAK",959d53386514
20260819-dryrun-12b,dryrun-stub,True,bbprime2025,408,0.5612745098039216,0.071609971417681,0.0084573144589905,0.05313810893957,3.316805875472661,0.0097646163663507,2.9129150756390354,0.9590958878797116,0.0294859625414793,0.4985077086642435,0.0612745098039215,-0.0005102732890684,-0.017156862745098,-0.1471182097053818,CLEAN,"whole, 1 part(s), 19517 tok; in_slope=True; positive_control=LEAK",959d53386514
